index,fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,pred_label
0,\src\de\schildbach\wallet\ActionBar.java,ActionBar,60,3,4,3,1,False,False,2,False,False,0,3,8,0,False,False,False,True,False,public,4,0,0,False,Coordinator
1,\src\de\schildbach\wallet\Application.java,Application,135,5,6,0,3,False,False,1,False,False,0,0,15,8,False,False,False,True,False,public,5,1,0,False,Information Holder
2,\src\de\schildbach\wallet\Constants.java,Constants,38,13,0,0,0,False,False,1,False,False,0,0,2,1,False,False,False,True,False,public,0,0,0,False,Information Holder
3,\src\de\schildbach\wallet\PreferencesActivity.java,PreferencesActivity,110,9,3,0,0,False,False,2,False,False,1,3,7,5,False,False,False,True,False,public,1,1,1,False,Coordinator
4,\src\de\schildbach\wallet\Service.LocalBinder.java,LocalBinder,9,0,1,0,1,False,False,2,True,False,0,0,1,0,False,False,True,True,False,public,1,0,0,False,Information Holder
5,\src\de\schildbach\wallet\Service.java,Service,205,12,5,0,0,False,False,1,False,False,2,3,31,31,False,False,False,True,False,public,5,0,0,False,Interfacer
6,\src\de\schildbach\wallet\WalletActivity.java,WalletActivity,460,10,14,0,2,False,False,2,False,False,9,11,52,55,False,False,False,True,False,public,2,7,5,False,Interfacer
