index,fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,pred_label
32,\SweetHome3D\src\com\eteks\sweethome3d\HomeFrameController.java,HomeFrameController,78,7,3,0,2,False,False,3,True,True,2,0,8,1,False,False,False,True,False,public,3,0,0,False,Controller
33,\SweetHome3D\src\com\eteks\sweethome3d\HomeFramePane.LanguageChangeListener.java,LanguageChangeListener,52,2,1,0,0,False,False,3,True,False,1,1,7,4,True,False,True,True,False,private,1,0,0,False,Service Provider
34,\SweetHome3D\src\com\eteks\sweethome3d\SweetHome3D.StandaloneBasicService.java,StandaloneBasicService,134,0,5,0,1,False,False,3,False,False,4,1,5,4,True,False,True,True,False,private,4,1,0,False,Service Provider
35,\SweetHome3D\src\com\eteks\sweethome3d\HomeFramePane.java,HomeFramePane,322,13,5,0,1,False,False,3,False,False,17,9,31,43,False,False,False,True,False,public,1,4,0,False,Interfacer
36,\SweetHome3D\src\com\eteks\sweethome3d\SweetHome3D.StandaloneServiceManager.java,StandaloneServiceManager,87,1,2,0,1,False,False,3,True,False,1,1,2,0,True,False,True,True,False,private,2,0,0,False,Service Provider
37,\SweetHome3D\src\com\eteks\sweethome3d\MacOSXConfiguration.java,MacOSXConfiguration,275,0,2,0,0,False,False,5,False,False,13,5,25,37,False,False,False,True,False,default,1,1,0,False,Service Provider
38,\SweetHome3D\src\com\eteks\sweethome3d\SweetHome3D.StandaloneSingleInstanceService.java,StandaloneSingleInstanceService,188,3,4,0,0,False,False,4,False,False,5,4,16,17,True,False,True,True,False,private,3,1,0,False,Service Provider
39,\SweetHome3D\src\com\eteks\sweethome3d\SweetHome3DBootstrap.java,SweetHome3DBootstrap,89,0,1,0,0,False,False,4,False,False,1,1,8,4,False,False,False,True,False,public,1,0,0,False,Service Provider
40,\SweetHome3D\src\com\eteks\sweethome3d\SweetHome3DJavaWebStartBootstrap.java,SweetHome3DJavaWebStartBootstrap,70,0,1,0,0,False,False,7,False,False,2,1,10,5,False,False,False,True,False,public,1,0,0,False,Service Provider
41,\SweetHome3D\src\com\eteks\sweethome3d\viewcontroller\BackgroundImageWizardController.BackgroundImageUndoableEdit.java,BackgroundImageUndoableEdit,65,5,3,0,1,False,False,4,False,False,0,0,6,2,True,False,True,True,False,private,3,0,0,False,Information Holder
42,\SweetHome3D\src\com\eteks\sweethome3d\SweetHome3D.java,SweetHome3D,624,12,21,0,9,False,False,3,False,False,35,9,40,63,False,False,False,True,False,public,6,8,5,False,Interfacer
43,\SweetHome3D\src\com\eteks\sweethome3d\viewcontroller\BackgroundImageWizardController.BackgroundImageWizardStepState.java,BackgroundImageWizardStepState,41,1,3,0,2,False,False,5,False,False,0,0,1,0,False,False,True,True,False,protected,3,0,0,True,Structurer
44,\SweetHome3D\src\com\eteks\sweethome3d\viewcontroller\BackgroundImageWizardController.ImageChoiceStepState.java,ImageChoiceStepState,50,0,3,0,1,False,False,4,False,False,0,0,2,1,False,False,True,True,False,private,3,0,0,False,Information Holder
45,\SweetHome3D\src\com\eteks\sweethome3d\viewcontroller\BackgroundImageWizardController.ImageOriginStepState.java,ImageOriginStepState,41,0,3,0,1,False,False,4,False,False,0,0,0,1,False,False,True,True,False,private,3,0,0,False,Service Provider
46,\SweetHome3D\src\com\eteks\sweethome3d\viewcontroller\BackgroundImageWizardController.ImageScaleStepState.java,ImageScaleStepState,53,0,4,0,1,False,False,4,False,False,0,0,2,1,False,False,True,True,False,private,4,0,0,False,Information Holder
47,\SweetHome3D\src\com\eteks\sweethome3d\viewcontroller\BackgroundImageWizardController.Property.java,Property,25,6,0,0,0,False,False,1,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
