index,fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,pred_label
36,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\LoadingLayoutProxy.java,LoadingLayoutProxy,60,1,7,6,0,False,False,3,False,False,1,7,4,0,False,False,False,True,False,public,7,0,0,False,Service Provider
37,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\OverscrollHelper.java,OverscrollHelper,163,2,4,0,0,False,False,2,True,False,9,23,5,11,False,False,False,True,False,public,3,0,0,False,Service Provider
38,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.AnimationStyle.java,AnimationStyle,62,2,3,0,1,False,False,2,False,False,2,5,5,0,True,False,True,False,True,public,0,0,0,False,Information Holder
39,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.Mode.java,Mode,98,8,6,0,2,False,False,1,False,False,1,1,0,2,True,False,True,False,True,public,2,0,0,False,Information Holder
40,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshAdapterViewBase.java,PullToRefreshAdapterViewBase,410,8,26,7,2,False,False,6,False,False,43,20,18,37,False,False,False,True,False,public,10,7,9,True,Interfacer
41,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.OnLastItemVisibleListener.java,OnLastItemVisibleListener,22,0,0,0,0,False,False,5,True,False,0,0,0,0,True,True,True,False,False,public,0,0,0,False,Service Provider
42,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.OnPullEventListener.java,OnPullEventListener,32,0,0,0,0,False,False,4,True,False,0,0,1,0,True,True,True,False,False,public,0,0,0,False,Service Provider
43,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.OnRefreshListener.java,OnRefreshListener,24,0,0,0,0,False,False,3,True,False,0,0,1,0,True,True,True,False,False,public,0,0,0,False,Service Provider
44,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.OnRefreshListener2.java,OnRefreshListener2,30,0,0,0,0,False,False,3,False,False,0,0,1,0,True,True,True,False,False,public,0,0,0,False,Service Provider
45,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.OnSmoothScrollFinishedListener.java,OnSmoothScrollFinishedListener,19,0,0,0,0,False,False,5,True,False,0,0,0,0,True,True,True,False,False,default,0,0,0,False,Service Provider
